SegID_data_1min,SegID_data_5min,SegID_data_15min,SegID_data_60min
399026891,399490355.0,399490355.0,399026891
399026892,399490367.0,399490367.0,399026892
399026946,399490372.0,399490372.0,399026946
399026965,399490778.0,399490778.0,399026965
399027178,399490833.0,399490833.0,399027178
399027562,399490847.0,399490847.0,399027562
399027568,399491087.0,399491087.0,399027568
399027569,399491217.0,399491217.0,399027569
399027570,399491229.0,399491229.0,399027570
399027774,399491230.0,399491230.0,399027774
399029587,399491273.0,399491273.0,399029587
399030505,399491274.0,399491274.0,399030505
399030506,399491342.0,399491342.0,399030506
399030696,399491343.0,399491343.0,399030696
399032771,399493106.0,399493106.0,399032771
399044422,399493263.0,399493263.0,399044422
399044423,399493417.0,399493417.0,399044423
399044455,399493418.0,399493418.0,399044455
399044493,399493419.0,399493419.0,399044493
399044797,399493430.0,399493430.0,399044797
399054735,399494553.0,399494553.0,399054735
399054750,429415113.0,429415113.0,399054750
399057500,429415114.0,429415114.0,399057500
399057688,429416342.0,429416342.0,399057688
399063444,429416343.0,429416343.0,399063444
399063510,429416477.0,429416477.0,399063510
399064506,429420782.0,429420782.0,399064506
399075971,429420783.0,429420783.0,399075971
399075972,429420784.0,429420784.0,399075972
399076602,429420785.0,429420785.0,399076602
399076603,429420786.0,429420786.0,399076603
399077819,429420787.0,429420787.0,399077819
399080355,429420788.0,429420788.0,399080355
399080676,429420790.0,429420790.0,399080676
399080982,429420792.0,429420792.0,399080982
399081031,429420793.0,429420793.0,399081031
399081115,429420794.0,429420794.0,399081115
399081116,429420795.0,429420795.0,399081116
399081622,429420797.0,429420797.0,399081622
399090349,429420798.0,429420798.0,399090349
399363471,429420799.0,429420799.0,399363471
399370784,429420800.0,429420800.0,399370784
399372385,429420801.0,429420801.0,399372385
399372810,429420802.0,429420802.0,399372810
399372830,429420803.0,429420803.0,399372830
399373317,429420804.0,429420804.0,399373317
399373318,429420805.0,429420805.0,399373318
399373535,429420807.0,429420807.0,399373535
399373536,429420808.0,429420808.0,399373536
399391675,429420809.0,429420809.0,399391675
399398088,429420810.0,429420810.0,399398088
399422975,429420811.0,429420811.0,399422975
399448752,429420814.0,429420814.0,399448752
399448892,429420815.0,429420815.0,399448892
399456608,429420816.0,429420816.0,399456608
399457046,429420817.0,429420817.0,399457046
399459580,429420818.0,429420818.0,399459580
399459586,429420819.0,429420819.0,399459586
399459587,429420820.0,429420820.0,399459587
399459642,429420821.0,429420821.0,399459642
399459643,429420822.0,429420822.0,399459643
399462714,429420823.0,429420823.0,399462714
399466696,429420824.0,429420824.0,399466696
399466926,429420825.0,429420825.0,399466926
399466930,429420826.0,429420826.0,399466930
399467140,429420827.0,429420827.0,399467140
399467141,429420828.0,429420828.0,399467141
399467147,429420829.0,429420829.0,399467147
399467179,429420830.0,429420830.0,399467179
399467484,429420831.0,429420831.0,399467484
399469757,429420832.0,429420832.0,399469757
399470414,429420833.0,429420833.0,399470414
399470424,429420834.0,429420834.0,399470424
399471814,429420835.0,429420835.0,399471814
399472154,429420836.0,429420836.0,399472154
399472321,429420837.0,429420837.0,399472321
399473439,429420838.0,429420838.0,399473439
399474997,429420839.0,429420839.0,399474997
399475038,429420840.0,429420840.0,399475038
399476549,429420841.0,429420841.0,399476549
399476812,429420842.0,429420842.0,399476812
399476813,429420843.0,429420843.0,399476813
399478915,429420844.0,429420844.0,399478915
399478916,429420846.0,429420846.0,399478916
399478917,429420847.0,429420847.0,399478917
399478918,429420848.0,429420848.0,399478918
399478934,429420849.0,429420849.0,399478934
399478935,429420850.0,429420850.0,399478935
399480378,429420851.0,429420851.0,399480378
399482694,429420852.0,429420852.0,399482694
399483337,429420853.0,429420853.0,399483337
399483338,429420861.0,429420861.0,399483338
399483410,429420862.0,429420862.0,399483410
399483418,429420864.0,429420864.0,399483418
399483419,429420866.0,429420866.0,399483419
399483918,429420867.0,429420867.0,399483918
399483950,429420868.0,429420868.0,399483950
399484003,429420872.0,429420872.0,399484003
399485189,429420875.0,429420875.0,399485189
399485190,429420876.0,429420876.0,399485190
399485192,429420879.0,429420879.0,399485192
399487152,429420880.0,429420880.0,399487152
399487153,429420881.0,429420881.0,399487153
399487299,429420882.0,429420882.0,399487299
399487312,429420883.0,429420883.0,399487312
399487318,429420886.0,429420886.0,399487318
399487357,429420891.0,429420891.0,399487357
399487398,429420892.0,429420892.0,399487398
399487414,429420893.0,429420893.0,399487414
399489346,429420896.0,429420896.0,399489346
399489861,429420897.0,429420897.0,399489861
399490038,429420898.0,429420898.0,399490038
399490145,429420899.0,429420899.0,399490145
399490158,429420900.0,429420900.0,399490158
399490159,429420901.0,429420901.0,399490159
399490349,429420902.0,429420902.0,399490349
399490350,429420903.0,429420903.0,399490350
399490351,429420904.0,429420904.0,399490351
399490354,429420905.0,429420905.0,399490354
399490355,429420906.0,429420906.0,399490355
399490367,429420907.0,429420907.0,399490367
399490372,429420909.0,429420909.0,399490372
399490778,429420910.0,429420910.0,399490778
399490833,429420911.0,429420911.0,399490833
399490847,429420913.0,429420913.0,399490847
399491087,429420916.0,429420916.0,399491087
399491217,429420917.0,429420917.0,399491217
399491229,429420918.0,429420918.0,399491229
399491230,429420919.0,429420919.0,399491230
399491273,429420920.0,429420920.0,399491273
399491274,429420921.0,429420921.0,399491274
399491342,429420922.0,429420922.0,399491342
399491343,429420926.0,429420926.0,399491343
399493106,429420927.0,429420927.0,399493106
399493263,429420929.0,429420929.0,399493263
399493417,429420930.0,429420930.0,399493417
399493418,429420932.0,429420932.0,399493418
399493419,429420933.0,429420933.0,399493419
399493430,429420934.0,429420934.0,399493430
399494553,429420935.0,429420935.0,399494553
429415113,429420937.0,429420937.0,429415113
429415114,429420938.0,429420938.0,429415114
429416342,429420939.0,429420939.0,429416342
429416343,429420940.0,429420940.0,429416343
429416477,429420944.0,429420944.0,429416477
429420782,429420945.0,429420945.0,429420782
429420783,429420947.0,429420947.0,429420783
429420784,429420948.0,429420948.0,429420784
429420785,429420950.0,429420950.0,429420785
429420786,429420951.0,429420951.0,429420786
429420787,429420952.0,429420952.0,429420787
429420788,429420953.0,429420953.0,429420788
429420790,429420954.0,429420954.0,429420790
429420792,429420955.0,429420955.0,429420792
429420793,429420956.0,429420956.0,429420793
429420794,429420957.0,429420957.0,429420794
429420795,429420958.0,429420958.0,429420795
429420797,429420959.0,429420959.0,429420797
429420798,429420960.0,429420960.0,429420798
429420799,429420961.0,429420961.0,429420799
429420800,429420962.0,429420962.0,429420800
429420801,429420964.0,429420964.0,429420801
429420802,429420980.0,429420980.0,429420802
429420803,429420981.0,429420981.0,429420803
429420804,429420984.0,429420984.0,429420804
429420805,429420985.0,429420985.0,429420805
429420807,429420989.0,429420989.0,429420807
429420808,429420990.0,429420990.0,429420808
429420809,429420994.0,429420994.0,429420809
429420810,429420995.0,429420995.0,429420810
429420811,429420997.0,429420997.0,429420811
429420814,429420998.0,429420998.0,429420814
429420815,429420999.0,429420999.0,429420815
429420816,429421000.0,429421000.0,429420816
429420817,429421001.0,429421001.0,429420817
429420818,429421003.0,429421003.0,429420818
429420819,429421005.0,429421005.0,429420819
429420820,429421006.0,429421006.0,429420820
429420821,429421008.0,429421008.0,429420821
429420822,429421009.0,429421009.0,429420822
429420823,429421010.0,429421010.0,429420823
429420824,429421074.0,429421074.0,429420824
429420825,429421075.0,429421075.0,429420825
429420826,429421076.0,429421076.0,429420826
429420827,429421077.0,429421077.0,429420827
429420828,429421079.0,429421079.0,429420828
429420829,429421080.0,429421080.0,429420829
429420830,429421081.0,429421081.0,429420830
429420831,429421082.0,429421082.0,429420831
429420832,429421083.0,429421083.0,429420832
429420833,429421084.0,429421084.0,429420833
429420834,429421085.0,429421085.0,429420834
429420835,429421086.0,429421086.0,429420835
429420836,429421089.0,429421089.0,429420836
429420837,429421090.0,429421090.0,429420837
429420838,429421091.0,429421091.0,429420838
429420839,429421092.0,429421092.0,429420839
429420840,429421093.0,429421093.0,429420840
429420841,429421094.0,429421094.0,429420841
429420842,429421095.0,429421095.0,429420842
429420843,429421096.0,429421096.0,429420843
429420844,429421098.0,429421098.0,429420844
429420846,429421100.0,429421100.0,429420846
429420847,429421101.0,429421101.0,429420847
429420848,429421102.0,429421102.0,429420848
429420849,429421103.0,429421103.0,429420849
429420850,429421104.0,429421104.0,429420850
429420851,429421105.0,429421105.0,429420851
429420852,429421106.0,429421106.0,429420852
429420853,429421107.0,429421107.0,429420853
429420861,429421108.0,429421108.0,429420861
429420862,429421112.0,429421112.0,429420862
429420864,429421114.0,429421114.0,429420864
429420865,429421115.0,429421115.0,429420865
429420866,429421116.0,429421116.0,429420866
429420867,429421117.0,429421117.0,429420867
429420868,429421118.0,429421118.0,429420868
429420872,429421119.0,429421119.0,429420872
429420875,429421120.0,429421120.0,429420875
429420876,429421121.0,429421121.0,429420876
429420879,429421122.0,429421122.0,429420879
429420880,429421123.0,429421123.0,429420880
429420881,429421124.0,429421124.0,429420881
429420882,429421125.0,429421125.0,429420882
429420883,429421126.0,429421126.0,429420883
429420886,429421127.0,429421127.0,429420886
429420891,429421134.0,429421134.0,429420891
429420892,429421135.0,429421135.0,429420892
429420893,429421136.0,429421136.0,429420893
429420896,429421145.0,429421145.0,429420896
429420897,429421146.0,429421146.0,429420897
429420898,429421158.0,429421158.0,429420898
429420899,429421161.0,429421161.0,429420899
429420900,429421168.0,429421168.0,429420900
429420901,429421169.0,429421169.0,429420901
429420902,429421172.0,429421172.0,429420902
429420903,429421176.0,429421176.0,429420903
429420904,429421178.0,429421178.0,429420904
429420905,429421186.0,429421186.0,429420905
429420906,429421187.0,429421187.0,429420906
429420907,429421188.0,429421188.0,429420907
429420909,429421190.0,429421190.0,429420909
429420910,429421191.0,429421191.0,429420910
429420911,429421199.0,429421199.0,429420911
429420913,429421200.0,429421200.0,429420913
429420916,429421201.0,429421201.0,429420916
429420917,429421202.0,429421202.0,429420917
429420918,429421203.0,429421203.0,429420918
429420919,429421204.0,429421204.0,429420919
429420920,429421205.0,429421205.0,429420920
429420921,429421206.0,429421206.0,429420921
429420922,429421207.0,429421207.0,429420922
429420924,429421208.0,429421208.0,429420924
429420926,429421209.0,429421209.0,429420926
429420927,429421213.0,429421213.0,429420927
429420929,429421215.0,429421215.0,429420929
429420930,429421217.0,429421217.0,429420930
429420932,429421218.0,429421218.0,429420932
429420933,429421219.0,429421219.0,429420933
429420934,429421220.0,429421220.0,429420934
429420935,429421232.0,429421232.0,429420935
429420937,429421241.0,429421241.0,429420937
429420938,429421242.0,429421242.0,429420938
429420939,429421243.0,429421243.0,429420939
429420940,429421261.0,429421261.0,429420940
429420944,429421262.0,429421262.0,429420944
429420945,429421300.0,429421300.0,429420945
429420947,429421301.0,429421301.0,429420947
429420948,429421305.0,429421305.0,429420948
429420950,429421306.0,429421306.0,429420950
429420951,429421307.0,429421307.0,429420951
429420952,429421308.0,429421308.0,429420952
429420953,429421309.0,429421309.0,429420953
429420954,429421310.0,429421310.0,429420954
429420955,429421311.0,429421311.0,429420955
429420956,429421312.0,429421312.0,429420956
429420957,429421313.0,429421313.0,429420957
429420958,429421314.0,429421314.0,429420958
429420959,429421315.0,429421315.0,429420959
429420960,429421317.0,429421317.0,429420960
429420961,429421321.0,429421321.0,429420961
429420962,429421322.0,429421322.0,429420962
429420964,429421324.0,429421324.0,429420964
429420980,429421325.0,429421325.0,429420980
429420981,429421326.0,429421326.0,429420981
429420984,429421327.0,429421327.0,429420984
429420985,429421328.0,429421328.0,429420985
429420989,429421329.0,429421329.0,429420989
429420990,429421330.0,429421330.0,429420990
429420994,429421331.0,429421331.0,429420994
429420995,429421332.0,429421332.0,429420995
429420997,429421333.0,429421333.0,429420997
429420998,429421334.0,429421334.0,429420998
429420999,429421335.0,429421335.0,429420999
429421000,429421336.0,429421336.0,429421000
429421001,429421337.0,429421337.0,429421001
429421003,429421338.0,429421338.0,429421003
429421005,429421340.0,429421340.0,429421005
429421006,429421346.0,429421346.0,429421006
429421008,429421348.0,429421348.0,429421008
429421009,429421349.0,429421349.0,429421009
429421010,429421354.0,429421354.0,429421010
429421074,429421356.0,429421356.0,429421074
429421075,429421357.0,429421357.0,429421075
429421076,429421358.0,429421358.0,429421076
429421077,429421359.0,429421359.0,429421077
429421079,429421360.0,429421360.0,429421079
429421080,429421362.0,429421362.0,429421080
429421081,429421365.0,429421365.0,429421081
429421082,429421375.0,429421375.0,429421082
429421083,429421382.0,429421382.0,429421083
429421084,429421383.0,429421383.0,429421084
429421085,429421384.0,429421384.0,429421085
429421086,429421391.0,429421391.0,429421086
429421089,429421392.0,429421392.0,429421089
429421090,429421393.0,429421393.0,429421090
429421091,429421394.0,429421394.0,429421091
429421092,429421395.0,429421395.0,429421092
429421093,429421396.0,429421396.0,429421093
429421094,429421397.0,429421397.0,429421094
429421095,429421398.0,429421398.0,429421095
429421096,429421399.0,429421399.0,429421096
429421098,429421400.0,429421400.0,429421098
429421100,429421401.0,429421401.0,429421100
429421101,429421403.0,429421403.0,429421101
